DATE;CHANNEL;PROGRAM;LEVEL1;LEVEL2;SECTOR;CATEGORY;ADVERTISER;PRODUCT;COPY;ADS_TYPE;SEGMENT;POSITIONS;START_TIME;END_TIME;DURATION;COST;REMARK;TITLE
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;FOOD;CONFECTIONARY - COUGH DROPS;BOOTS HEALTHCARE;STREPSILS COOL - COUGH DROP;MENTHOL F/6MCM/WNT/ANMS (15);LOOSE SPOT;2;28;23:56:09;23:56:24;0:00:15;48000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;BEVERAGES;GROWING UP MILK, FOLLOW ON MILK;FRIESCHE VLAG INDONESIA;BENDERA JELAJAH - GROWING UP MILK;2MCM/KEL/DAPUR/MINUM (15);LOOSE SPOT;2;29;23:56:24;23:56:39;0:00:15;48000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;MEDICINES/PHARMACEUTICALS;ANALGESICS, HEADACHE REMEDIES;TEMPO SCAN PASIFIC;BODREX EXTRA - ANALGESIC;PRIA&ORG2/SAKIT/PSWT/JMPL (15);LOOSE SPOT;2;30;23:56:39;23:56:54;0:00:15;48000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;MEDICINES/PHARMACEUTICALS;COUGH MEDICINES;TEMPO SCAN PASIFIC;BODREX FLU & BATUK BERDAHAK PE - COUGH S;2MCM/DION&ORG2/BAYANG/MNM (15);LOOSE SPOT;2;31;23:56:55;23:57:10;0:00:15;48000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;BEVERAGES;GROWING UP MILK, FOLLOW ON MILK;FRIESCHE VLAG INDONESIA;BENDERA JELAJAH - GROWING UP MILK;2MCM/KEL/DAPUR/MINUM (15);LOOSE SPOT;2;32;23:57:09;23:57:24;0:00:15;48000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;FOOD;MARGARINE, DAIRY PRODUCTS;KRAFT;KRAFT CHEDDAR - CHEESE;5MCM/KEL/NASI GORENG/MKN (15);LOOSE SPOT;2;33;23:57:24;23:57:39;0:00:15;48000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;BEVERAGES;FRUIT & VEGETABLE JUICE, SYRUP;WING'S;JASJUS - FRUIT ESSENCE DRINK;JERUK N/2RMJ/MINUM/LOMPAT (15);LOOSE SPOT;2;34;23:57:39;23:57:54;0:00:15;48000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;TOILETRIES & COSMETICS;TOOTHPASTE, DENTAL CREAM, TOOTHBRUSH;UNILEVER;CLOSE UP EVER FRESH - TOOTHPASTE;PRIA&WNT/SENYUM/12JAM (15);LOOSE SPOT;3;1;24:22:16;24:22:31;0:00:15;48000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;FOOD;INSTANT FOOD, INSTANT NOODLES;JOIN AD;SEDAAP,TORABIKA CAPPUCCINO;VIVA YOUTH FESTIVAL (15/P);LOOSE SPOT;3;2;24:22:30;24:22:45;0:00:15;48000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;TOILETRIES & COSMETICS;TOILET SOAP, LIQUID SOAP;RECKITT BENCKISER;DETTOL DEEP CLEANSE - LIQUID BATH SOAP;2MCM/2WNT/DEBU&POLUSI/BR (15);LOOSE SPOT;3;3;24:22:45;24:23:00;0:00:15;48000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;HOUSEHOLD PRODUCTS/SUPPLIES;LAUNDRY CLEANSER & CARE, FABRIC SOFT';RECKITT & COLMAN INDONESIA;VANISH OXI ACTION - POWDER STAIN REMOVER;2KMS/DONNA&WNT/TEST (30);LOOSE SPOT;3;4;24:23:01;24:23:31;0:00:30;80000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;MEDICINES/PHARMACEUTICALS;VITAMIN, TONIC, ESSENCES, SUPPLEMENTS;RECKITT BENCKISER;AIRBORNE - EFFERVESCENT VITAMIN;ORG2/PESAWAT/BERSIN/MNM (15);LOOSE SPOT;3;5;24:23:31;24:23:46;0:00:15;48000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;HOUSEHOLD PRODUCTS/SUPPLIES;LAUNDRY CLEANSER & CARE, FABRIC SOFT';UNILEVER;MOLTO DETERJEN - POWDER DETERGENT;2MCM/WNT/MESIN CUCI/BUNGA (30);LOOSE SPOT;3;6;24:23:45;24:24:15;0:00:30;80000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;NON-COMMERCIAL ADVERTISEMENT;MEDIA SELF PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - SELF PROMO;KARENA KITA INDONESIA (30);LOOSE SPOT;3;7;24:24:15;24:24:45;0:00:30;80000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;TOILETRIES & COSMETICS;TOILET SOAP, LIQUID SOAP;RECKITT BENCKISER;DETTOL DEEP CLEANSE - LIQUID BATH SOAP;2MCM/2WNT/DEBU&POLUSI/BR (15);LOOSE SPOT;3;8;24:24:46;24:25:01;0:00:15;48000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;HOUSEHOLD PRODUCTS/SUPPLIES;LAUNDRY CLEANSER & CARE, FABRIC SOFT';RECKITT & COLMAN INDONESIA;VANISH OXI ACTION - POWDER STAIN REMOVER;2KMS/DONNA&WNT/TEST (30);LOOSE SPOT;3;9;24:25:00;24:25:30;0:00:30;80000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;NON-COMMERCIAL ADVERTISEMENT;MEDIA SELF PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - SELF PROMO;MALU AH,NONTON TAYANGAN GA(15);LOOSE SPOT;3;10;24:25:31;24:25:46;0:00:15;48000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - PP NEWS J001;JEJAK KRIMINAL (15)  ANTEVE - PP NEWS J001;LOOSE SPOT;3;11;24:25:46;24:26:01;0:00:15;48000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;TOILETRIES & COSMETICS;TOILET SOAP, LIQUID SOAP;RECKITT BENCKISER;DETTOL DEEP CLEANSE - LIQUID BATH SOAP;2MCM/2WNT/DEBU&POLUSI/BR (15);LOOSE SPOT;3;12;24:26:01;24:26:16;0:00:15;48000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;SERVICES - CORPORATE & PUBLIC SERV ADV;GOVERNMENT, POLITIC ORGANIZATION;JOIN AD;KEMENTERIAN KESEHATAN RI,JOHNSON & JOHNS;LULA K/IBU2&ANAK2/STUNTING(30);LOOSE SPOT;3;13;24:26:15;24:26:45;0:00:30;80000;;
2/20/2018;ANTV;KARMA;Entertainment;Entertainment:Reality Show;MEDICINES/PHARMACEUTICALS;ANTHELMINTICS;PFIZER;COMBANTRIN - ANTHELMINTICS;2MCM/ANAK2/MAIN/NYANYI (15);LOOSE SPOT;3;14;24:26:45;24:27:00;0:00:15;48000;;
2/20/2018;ANTV;JEJAK KRIMINAL;News;News:Feature;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - PP SERIES P001;PARDES (15)  ANTEVE - PP SERIES P001;LOOSE SPOT;1;1;25:08:42;25:08:57;0:00:15;45000;;
2/20/2018;ANTV;JEJAK KRIMINAL;News;News:Feature;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - PP ENTERTAINMENT B001;BIKIN MEWEK (30)  ANTEVE - PP ENTERTAINMENT B001;LOOSE SPOT;1;2;25:08:57;25:09:27;0:00:30;75000;;
2/20/2018;ANTV;JEJAK KRIMINAL;News;News:Feature;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - PP ENTERTAINMENT P001;PESBUKERS (30);LOOSE SPOT;1;3;25:09:27;25:09:57;0:00:30;75000;;
2/20/2018;ANTV;JEJAK KRIMINAL;News;News:Feature;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - PP SERIES W001;WANITA PERINDU SURGA 2 (15);LOOSE SPOT;1;4;25:09:57;25:10:12;0:00:15;45000;;
2/20/2018;ANTV;JEJAK KRIMINAL;News;News:Feature;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - PP SERIES J001;JODOH WASIAT BAPAK (30);LOOSE SPOT;1;5;25:10:12;25:10:42;0:00:30;75000;;
2/20/2018;ANTV;JEJAK KRIMINAL;News;News:Feature;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - PP SERIES U001;UMMI (15)  ANTEVE - PP SERIES U001;LOOSE SPOT;1;6;25:10:42;25:10:57;0:00:15;45000;;
2/20/2018;ANTV;JEJAK KRIMINAL;News;News:Feature;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - PP ENTERTAINMENT T001;TERANGKANLAH (30)  ANTEVE - PP ENTERTAINMENT T001;LOOSE SPOT;1;7;25:10:57;25:11:27;0:00:30;75000;;
2/20/2018;ANTV;JEJAK KRIMINAL;News;News:Feature;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - PP INFORMATION E001;EKSPEDISI MERAH (30)  ANTEVE - PP INFORMATION E001;LOOSE SPOT;1;8;25:11:27;25:11:57;0:00:30;75000;;
2/20/2018;ANTV;JEJAK KRIMINAL;News;News:Feature;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - PP SERIES C001;CHANDRA NANDINI (15)  ANTEVE - PP SERIES C001;LOOSE SPOT;1;9;25:11:57;25:12:12;0:00:15;45000;;
2/20/2018;ANTV;JEJAK KRIMINAL;News;News:Feature;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - PP ENTERTAINMENT B001;BIKIN MEWEK (30)  ANTEVE - PP ENTERTAINMENT B001;LOOSE SPOT;1;10;25:12:12;25:12:42;0:00:30;75000;;
2/20/2018;ANTV;JEJAK KRIMINAL;News;News:Feature;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - PP ENTERTAINMENT P001;PESBUKERS (30);LOOSE SPOT;1;11;25:12:42;25:13:12;0:00:30;75000;;
2/20/2018;ANTV;JEJAK KRIMINAL;News;News:Feature;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - PP SERIES J001;JODOH WASIAT BAPAK (30);LOOSE SPOT;1;12;25:13:12;25:13:42;0:00:30;75000;;
2/20/2018;ANTV;JEJAK KRIMINAL;News;News:Feature;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - PP ENTERTAINMENT T001;TERANGKANLAH (30)  ANTEVE - PP ENTERTAINMENT T001;LOOSE SPOT;1;13;25:13:42;25:14:12;0:00:30;75000;;
2/20/2018;ANTV;JEJAK KRIMINAL;News;News:Feature;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;CAKRAWALA ANDALAS TELEVISI;ANTEVE - PP ENTERTAINMENT K001;KARMA (30);LOOSE SPOT;1;14;25:14:12;25:14:42;0:00:30;75000;;
2/20/2018;GTV;BULETIN INEWS MALAM;News;News:Hard News;AUTOMOTIVE & ACCESSORIES;MOTORCYCLES, SCOOTERS, BIKES;YAMAHA;YAMAHA NMAX - MOTORCYCLE;155/4MTR/PRIA&ORG2/MAXI (30);LOOSE SPOT;1;1;25:58:36;25:59:06;0:00:30;20000;;
2/20/2018;GTV;BULETIN INEWS MALAM;News;News:Hard News;SERVICES - MEDIA & PROMOTION;MEDIA, AD AGENCY, PRODUCTION HOUSE;JOIN AD;MEDIA NUSANTARA CITRA,SMILE TRAIN;JALINAN KASIH (30/P)  MEDIA NUSANTARA CITRA,SMILE TRAIN;LOOSE SPOT;1;2;25:59:07;25:59:37;0:00:30;20000;;
2/20/2018;GTV;BULETIN INEWS MALAM;News;News:Hard News;TOILETRIES & COSMETICS;FACIAL CARE PRODUCTS;BEIERSDORF;NIVEA MEN OIL ATTACK+BRIGHT - FACIAL FOA;3MCM/PRIA2/BOLA/REAL M (15);LOOSE SPOT;1;3;25:59:37;25:59:52;0:00:15;12000;;
2/20/2018;GTV;BULETIN INEWS MALAM;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP NEWS S001;SINGKAP RAHASIA (05)  GLOBAL TV - PP NEWS S001;LOOSE SPOT;1;4;25:59:52;25:59:57;0:00:05;6000;;
2/20/2018;GTV;BULETIN INEWS MALAM;News;News:Hard News;SERVICES - MEDIA & PROMOTION;MEDIA, AD AGENCY, PRODUCTION HOUSE;MEDIA NUSANTARA CITRA;KORAN SINDO - NEWSPAPER;EDISI BARU (30)  KORAN SINDO - NEWSPAPER;LOOSE SPOT;1;5;25:59:57;2:00:27;0:00:30;20000;;
2/20/2018;GTV;100% SPORT;Sport;Sport:Journal/highlights;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT T001;THE MASK SINGER INDONESIA (15)  GLOBAL TV - PP ENTERTAINMENT T001;LOOSE SPOT;1;1;2:15:50;2:16:05;0:00:15;12000;;
2/20/2018;GTV;100% SPORT;Sport;Sport:Journal/highlights;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP NEWS S001;SINGKAP RAHASIA (05)  GLOBAL TV - PP NEWS S001;LOOSE SPOT;1;2;2:16:04;2:16:09;0:00:05;6000;;
2/20/2018;GTV;100% SPORT;Sport;Sport:Journal/highlights;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT T001;THE MASK SINGER INDONESIA (15)  GLOBAL TV - PP ENTERTAINMENT T001;LOOSE SPOT;2;1;2:19:34;2:19:49;0:00:15;12000;;
2/20/2018;GTV;100% SPORT;Sport;Sport:Journal/highlights;SERVICES - TRANS'T, TRAVEL, RECREATION;CINEMA PROMO;CINEMA PROMO;CINEMA PROMO P001;PETER RABBIT (30);LOOSE SPOT;2;2;2:19:48;2:20:18;0:00:30;20000;;
2/20/2018;GTV;100% SPORT;Sport;Sport:Journal/highlights;AUTOMOTIVE & ACCESSORIES;MOTORCYCLES, SCOOTERS, BIKES;YAMAHA;YAMAHA NMAX - MOTORCYCLE;155/4MTR/PRIA&ORG2/MAXI (30);LOOSE SPOT;2;3;2:20:18;2:20:48;0:00:30;20000;;
2/20/2018;GTV;CINTA PAULINA;Series;Series:Drama;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT T001;THE MASK SINGER INDONESIA (05)  GLOBAL TV - PP ENTERTAINMENT T001;LOOSE SPOT;1;1;2:28:50;2:28:55;0:00:05;6000;;
2/20/2018;GTV;CINTA PAULINA;Series;Series:Drama;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP NEWS S001;SINGKAP RAHASIA (05)  GLOBAL TV - PP NEWS S001;LOOSE SPOT;1;2;2:28:54;2:28:59;0:00:05;6000;;
2/20/2018;GTV;CINTA PAULINA;Series;Series:Drama;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT F001;FAMILY 100 INDONESIA (15)  GLOBAL TV - PP ENTERTAINMENT F001;LOOSE SPOT;2;1;2:38:04;2:38:19;0:00:15;12000;;
2/20/2018;GTV;CINTA PAULINA;Series;Series:Drama;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT T001;THE MASK SINGER INDONESIA (15)  GLOBAL TV - PP ENTERTAINMENT T001;LOOSE SPOT;2;2;2:38:18;2:38:33;0:00:15;12000;;
2/20/2018;GTV;MARIMAR;Series;Series:Drama;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT F001;FAMILY 100 INDONESIA (15)  GLOBAL TV - PP ENTERTAINMENT F001;LOOSE SPOT;1;1;2:50:25;2:50:40;0:00:15;12000;;
2/20/2018;GTV;MARIMAR;Series;Series:Drama;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT T001;THE MASK SINGER INDONESIA (15)  GLOBAL TV - PP ENTERTAINMENT T001;LOOSE SPOT;2;1;3:01:26;3:01:41;0:00:15;12000;;
2/20/2018;GTV;MARIMAR;Series;Series:Drama;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP (PROGRAM PROMO) S001;SIAPA TAKUT AYO IKUT (05);LOOSE SPOT;2;2;3:01:40;3:01:45;0:00:05;6000;;
2/20/2018;GTV;KOMENG ACAKADUL;Series;Series:Sitcom/Comedy;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT T001;TIMBANGAN REZEKI (25)  GLOBAL TV - PP ENTERTAINMENT T001;LOOSE SPOT;1;1;3:11:29;3:11:59;0:00:30;20000;;
2/20/2018;GTV;KOMENG ACAKADUL;Series;Series:Sitcom/Comedy;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT F001;FAMILY 100 INDONESIA (15)  GLOBAL TV - PP ENTERTAINMENT F001;LOOSE SPOT;1;2;3:11:54;3:12:09;0:00:15;12000;;
2/20/2018;GTV;KOMENG ACAKADUL;Series;Series:Sitcom/Comedy;NON-COMMERCIAL ADVERTISEMENT;MEDIA SELF PROMOTION;GLOBAL TV;GLOBAL TV - SELF PROMO;STOP KEKERASAN PADA ANAK (60);LOOSE SPOT;2;1;3:19:53;3:20:53;0:01:00;40000;;
2/20/2018;GTV;KOMENG ACAKADUL;Series;Series:Sitcom/Comedy;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP (PROGRAM PROMO) S001;SIAPA TAKUT AYO IKUT (05);LOOSE SPOT;2;2;3:20:53;3:20:58;0:00:05;6000;;
2/20/2018;GTV;SALADIN;Children;Children:Series Anim/Puppe;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT S001;SINGING BATTLE INDONESIA (90)  GLOBAL TV - PP ENTERTAINMENT S001;LOOSE SPOT;1;1;3:27:58;3:29:28;0:01:30;60000;;
2/20/2018;GTV;SALADIN;Children;Children:Series Anim/Puppe;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT T001;THE MASK SINGER INDONESIA (15)  GLOBAL TV - PP ENTERTAINMENT T001;LOOSE SPOT;2;1;3:36:12;3:36:27;0:00:15;12000;;
2/20/2018;GTV;SALADIN;Children;Children:Series Anim/Puppe;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP (PROGRAM PROMO) S001;SIAPA TAKUT AYO IKUT (05);LOOSE SPOT;2;2;3:36:26;3:36:31;0:00:05;6000;;
2/20/2018;GTV;SALADIN;Children;Children:Series Anim/Puppe;NON-COMMERCIAL ADVERTISEMENT;MEDIA SELF PROMOTION;GLOBAL TV;GLOBAL TV - SELF PROMO;INDONESIA RAYA (105)  GLOBAL TV - SELF PROMO;LOOSE SPOT;3;1;3:41:52;3:43:22;0:01:30;60000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT P001;PANTANG NGEMIS (25)  GLOBAL TV - PP ENTERTAINMENT P001;LOOSE SPOT;1;1;3:52:55;3:53:25;0:00:30;20000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP NEWS S001;SINGKAP RAHASIA (25)  GLOBAL TV - PP NEWS S001;LOOSE SPOT;1;2;3:53:20;3:53:50;0:00:30;20000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT U001;UANG KAGET (15)  GLOBAL TV - PP ENTERTAINMENT U001;LOOSE SPOT;1;3;3:53:45;3:54:00;0:00:15;12000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT S001;SINGING BATTLE INDONESIA (90)  GLOBAL TV - PP ENTERTAINMENT S001;LOOSE SPOT;1;4;3:54:00;3:55:30;0:01:30;60000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP (PROGRAM PROMO) T001;THE NEXT BOY/GIRL BAND 2 (30)  GLOBAL TV - PP (PROGRAM PROMO) T001;LOOSE SPOT;1;5;3:55:30;3:56:00;0:00:30;20000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP (PROGRAM PROMO) S001;SINGING BATTLE INDONESIA (25);LOOSE SPOT;2;1;4:13:10;4:13:40;0:00:30;20000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT T001;THE MASK SINGER INDONESIA (15)  GLOBAL TV - PP ENTERTAINMENT T001;LOOSE SPOT;2;2;4:13:34;4:13:49;0:00:15;12000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT T001;TIMBANGAN REZEKI (15)  GLOBAL TV - PP ENTERTAINMENT T001;LOOSE SPOT;2;3;4:13:49;4:14:04;0:00:15;12000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP (PROGRAM PROMO) T001;THE NEXT BOY/GIRL BAND 2 (30)  GLOBAL TV - PP (PROGRAM PROMO) T001;LOOSE SPOT;2;4;4:14:04;4:14:34;0:00:30;20000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT T001;THE BATTLE SQUAD (25)  GLOBAL TV - PP ENTERTAINMENT T001;LOOSE SPOT;2;5;4:14:34;4:15:04;0:00:30;20000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT B001;BEDAH RUMAH (25)  GLOBAL TV - PP ENTERTAINMENT B001;LOOSE SPOT;2;6;4:14:59;4:15:29;0:00:30;20000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT F001;FAMILY 100 INDONESIA (15)  GLOBAL TV - PP ENTERTAINMENT F001;LOOSE SPOT;2;7;4:15:24;4:15:39;0:00:15;12000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT T001;THE MASK SINGER INDONESIA (25)  GLOBAL TV - PP ENTERTAINMENT T001;LOOSE SPOT;2;8;4:15:39;4:16:09;0:00:30;20000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP (PROGRAM PROMO) S001;SIAPA TAKUT AYO IKUT (05);LOOSE SPOT;2;9;4:16:04;4:16:09;0:00:05;6000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT F001;FAMILY 100 INDONESIA (15)  GLOBAL TV - PP ENTERTAINMENT F001;LOOSE SPOT;3;1;4:20:58;4:21:13;0:00:15;12000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP NEWS S001;SINGKAP RAHASIA (25)  GLOBAL TV - PP NEWS S001;LOOSE SPOT;3;2;4:21:12;4:21:42;0:00:30;20000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT T001;THE MASK SINGER INDONESIA (15)  GLOBAL TV - PP ENTERTAINMENT T001;LOOSE SPOT;3;3;4:21:37;4:21:52;0:00:15;12000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT T001;TIMBANGAN REZEKI (15)  GLOBAL TV - PP ENTERTAINMENT T001;LOOSE SPOT;3;4;4:21:52;4:22:07;0:00:15;12000;;
2/20/2018;GTV;BULETIN INEWS PAGI;News;News:Hard News;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;GLOBAL TV;GLOBAL TV - PP ENTERTAINMENT S001;SINGING BATTLE INDONESIA (90)  GLOBAL TV - PP ENTERTAINMENT S001;LOOSE SPOT;3;5;4:22:07;4:23:37;0:01:30;60000;;
